•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,Local and Regional,Books,Taconite Dreams,,1,b,,,,0.5
a,Local and Regional,Books,Taken from the Paradise Isle,,1,b,,,,0.5
a,Local and Regional,Books,Taking the Town,,1,b,,,,0.5
a,Local and Regional,Books,Taking the Train,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Jackpine Bob,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Kentucky Funeral Homes,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Kentucky Lawyers,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Kentucky Nurses,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Kentucky One-Room School Teachers,,1,b,,,,0.5
a,Local and Regional,Books,Tales from Kentucky Sheriffs,,1,b,,,,0.5
a,Local and Regional,Books,Talking Appalachian,,1,b,,,,0.5
a,Local and Regional,Books,Taming Manhattan,,1,b,,,,0.5
a,Local and Regional,Books,Taming the Elephant,,1,b,,,,0.5
a,Local and Regional,Books,Teach Me to Be Generous,,1,b,,,,0.5
a,Local and Regional,Books,Teaching Mikadoism,,1,b,,,,0.5
a,Local and Regional,Books,Tears of Repentance,,1,b,,,,0.5
a,Local and Regional,Books,Tejano Religion and Ethnicity,,1,b,,,,0.5
a,Local and Regional,Books,Telling Identities,,1,b,,,,0.5
a,Local and Regional,Books,Temple University,,1,b,,,,0.5
a,Local and Regional,Books,Ten Hills Farm,,1,b,,,,0.5
a,Local and Regional,Books,Tennessee Women,,1,b,,,,0.5
a,Local and Regional,Books,Tennessee Women,,1,b,,,,0.5
a,Local and Regional,Books,Terror in the Heart of Freedom,,1,b,,,,0.5
a,Local and Regional,Books,Texas Divided,,1,b,,,,0.5
a,Local and Regional,Books,Texas Women,,1,b,,,,0.5
a,Local and Regional,Books,The Accidental City,,1,b,,,,0.5
a,Local and Regional,Books,The Achievement of Wendell Berry,,1,b,,,,0.5
a,Local and Regional,Books,The African Burial Ground in New York City,,1,b,,,,0.5
a,Local and Regional,Books,The Allegheny Frontier,,1,b,,,,0.5
a,Local and Regional,Books,The Allotment Plot,,1,b,,,,0.5
a,Local and Regional,Books,The American South and the Vietnam War,,1,b,,,,0.5
a,Local and Regional,Books,The Americanization of West Virginia,,1,b,,,,0.5
a,Local and Regional,Books,The Angola Horror,,1,b,,,,0.5
a,Local and Regional,Books,The Antislavery Movement in Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,The Appalachian Photographs of Earl Palmer,,1,b,,,,0.5
a,Local and Regional,Books,The Archaeological Guide to Iowa,,1,b,,,,0.5
a,Local and Regional,Books,The Archaeology of Class War,,1,b,,,,0.5
a,Local and Regional,Books,The Arkansas Delta,,1,b,,,,0.5
a,Local and Regional,Books,The Arkansas Post of Louisiana,,1,b,,,,0.5
a,Local and Regional,Books,The Armies of the Streets,,1,b,,,,0.5
a,Local and Regional,Books,The Ashley Cooper Plan,,1,b,,,,0.5
a,Local and Regional,Books,The Athens of America,,1,b,,,,0.5
a,Local and Regional,Books,"The Battle For Homestead, 1880-1892",,1,b,,,,0.5
a,Local and Regional,Books,"The Battle of Petersburg, June 15-18, 1864",,1,b,,,,0.5
a,Local and Regional,Books,The Battle Rages Higher,,1,b,,,,0.5
a,Local and Regional,Books,The Beast,,1,b,,,,0.5
a,Local and Regional,Books,The Best Specimen of a Tyrant,,1,b,,,,0.5
a,Local and Regional,Books,The Big Onion Guide to New York City,,1,b,,,,0.5
a,Local and Regional,Books,The Big Sandy,,1,b,,,,0.5
a,Local and Regional,Books,The Biographical Dictionary of Iowa,,1,b,,,,0.5
a,Local and Regional,Books,The Body in the Reservoir,,1,b,,,,0.5
a,Local and Regional,Books,The Bohemian South,,1,b,,,,0.5
a,Local and Regional,Books,The Bonanza Trail,,1,b,,,,0.5
a,Local and Regional,Books,The Bonds of Womanhood,,1,b,,,,0.5
a,Local and Regional,Books,The Borderland of Fear,,1,b,,,,0.5
a,Local and Regional,Books,The Borderlands of Race,,1,b,,,,0.5
a,Local and Regional,Books,The Boy from Altheimer,,1,b,,,,0.5
a,Local and Regional,Books,The Brandywine,,1,b,,,,0.5
a,Local and Regional,Books,The Breckinridges of Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,The Bronx,,1,b,,,,0.5
a,Local and Regional,Books,The Bronx,,1,b,,,,0.5
a,Local and Regional,Books,The Brooklyn Experience,,1,b,,,,0.5
a,Local and Regional,Books,The Building of Cities,,1,b,,,,0.5
a,Local and Regional,Books,The Buzzel About Kentuck,,1,b,,,,0.5
a,Local and Regional,Books,The Captain’s Widow of Sandwich,,1,b,,,,0.5
a,Local and Regional,Books,The Carolina Backcountry on the Eve of the Revolution,,1,b,,,,0.5
a,Local and Regional,Books,The Case of Rose Bird,,1,b,,,,0.5
a,Local and Regional,Books,The Changs Next Door to the Díazes,,1,b,,,,0.5
a,Local and Regional,Books,The Children of Chinatown,,1,b,,,,0.5
a,Local and Regional,Books,The City at Stake,,1,b,,,,0.5
a,Local and Regional,Books,The City Moves West,,1,b,,,,0.5
a,Local and Regional,Books,"The City, the River, the Bridge",,1,b,,,,0.5
a,Local and Regional,Books,The Civil Rights Movement in Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,The Civil War Guerrilla,,1,b,,,,0.5
a,Local and Regional,Books,The Civil War in Georgia,,1,b,,,,0.5
a,Local and Regional,Books,The Civilization of the Old South,,1,b,,,,0.5
a,Local and Regional,Books,The Clays of Alabama,,1,b,,,,0.5
a,Local and Regional,Books,The Color of the Land,,1,b,,,,0.5
a,Local and Regional,Books,The Columbia Guide to American Indians of the Northeast,,1,b,,,,0.5
a,Local and Regional,Books,The Coming Man from Canton,,1,b,,,,0.5
a,Local and Regional,Books,The Con Men,,1,b,,,,0.5
a,Local and Regional,Books,The Contagious City,,1,b,,,,0.5
a,Local and Regional,Books,The Continuing Presence of Walt Whitman,,1,b,,,,0.5
a,Local and Regional,Books,The County Courts in Antebellum Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,The County in Kentucky History,,1,b,,,,0.5
a,Local and Regional,Books,The Cubans of Union City,,1,b,,,,0.5
a,Local and Regional,Books,The Culture Broker,,1,b,,,,0.5
a,Local and Regional,Books,The Dance of Freedom,,1,b,,,,0.5
a,Local and Regional,Books,The Daring Trader,,1,b,,,,0.5
a,Local and Regional,Books,The Dean's Bible,,1,b,,,,0.5
a,Local and Regional,Books,The Denver Artists Guild,,1,b,,,,0.5
a,Local and Regional,Books,The Depression Comes to the South Side,,1,b,,,,0.5
a,Local and Regional,Books,The Divided Dominion,,1,b,,,,0.5
a,Local and Regional,Books,The Dooleys of Richmond,,1,b,,,,0.5
a,Local and Regional,Books,The Dream Is Lost,,1,b,,,,0.5
a,Local and Regional,Books,The Dunning School,,1,b,,,,0.5
a,Local and Regional,Books,The Dying City,,1,b,,,,0.5
a,Local and Regional,Books,The Eastern San Juan Mountains,,1,b,,,,0.5
a,Local and Regional,Books,The Egg Bowl,,1,b,,,,0.5
a,Local and Regional,Books,The Emerald Horizon,,1,b,,,,0.5
a,Local and Regional,Books,The Empire State Building,,1,b,,,,0.5
a,Local and Regional,Books,"The Encomenderos of New Spain, 1521-1555",,1,b,,,,0.5
a,Local and Regional,Books,The Encyclopedia of Louisville,,1,b,,,,0.5
a,Local and Regional,Books,The Encyclopedia of New York City,,1,b,,,,0.5
a,Local and Regional,Books,The End of the Innocence,,1,b,,,,0.5
a,Local and Regional,Books,The Enigma Woman,,1,b,,,,0.5
a,Local and Regional,Books,The Enlightenment of Cadwallader Colden,,1,b,,,,0.5
a,Local and Regional,Books,"The Erie Canal Reader, 1790-1950",,1,b,,,,0.5
a,Local and Regional,Books,The Family Legacy of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,The Fight for Interracial Marriage Rights in Antebellum Massachusetts,,1,b,,,,0.5
a,Local and Regional,Books,The First Twenty-Five,,1,b,,,,0.5
a,Local and Regional,Books,The First We Can Remember,,1,b,,,,0.5
a,Local and Regional,Books,The Five George Masons,,1,b,,,,0.5
a,Local and Regional,Books,The Flood Year 1927,,1,b,,,,0.5
a,Local and Regional,Books,The Ford Century in Minnesota,,1,b,,,,0.5
a,Local and Regional,Books,The Frontier Mind,,1,b,,,,0.5
a,Local and Regional,Books,The Fruits of Natural Advantage,,1,b,,,,0.5
a,Local and Regional,Books,The Fur Trade Revisited,,1,b,,,,0.5
a,Local and Regional,Books,The Garden District of New Orleans,,1,b,,,,0.5
a,Local and Regional,Books,The Gateway Arch,,1,b,,,,0.5
a,Local and Regional,Books,The Glass City,,1,b,,,,0.5
a,Local and Regional,Books,"The Gold and the Blue, Volume Two",,1,b,,,,0.5
a,Local and Regional,Books,The Golden Age of Indiana High School Basketball,,1,b,,,,0.5
a,Local and Regional,Books,The Gospel of Progressivism,,1,b,,,,0.5
a,Local and Regional,Books,The Governors of New Jersey,,1,b,,,,0.5
a,Local and Regional,Books,The Grandees of Government,,1,b,,,,0.5
a,Local and Regional,Books,The Graves County Boys,,1,b,,,,0.5
a,Local and Regional,Books,The Great Eight,,1,b,,,,0.5
a,Local and Regional,Books,The Great Kanawha Navigation,,1,b,,,,0.5
a,Local and Regional,Books,The Great Lakes at Ten Miles an Hour,,1,b,,,,0.5
a,Local and Regional,Books,The Great Rent Wars,,1,b,,,,0.5
a,Local and Regional,Books,The Great Water,,1,b,,,,0.5
a,Local and Regional,Books,The Greater New York Sports Chronology,,1,b,,,,0.5
a,Local and Regional,Books,The Green River of Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,The Greening of the South,,1,b,,,,0.5
a,Local and Regional,Books,The Grimké Sisters from South Carolina,,1,b,,,,0.5
a,Local and Regional,Books,The Hardest Deal of All,,1,b,,,,0.5
a,Local and Regional,Books,The Harvest and the Reapers,,1,b,,,,0.5
a,Local and Regional,Books,The Hatfields and the McCoys,,1,b,,,,0.5
a,Local and Regional,Books,The Historic Kentucky Kitchen,,1,b,,,,0.5
a,Local and Regional,Books,The History and Present State of Virginia,,1,b,,,,0.5
a,Local and Regional,Books,"The History of Pioneer Lexington, 1779-1806",,1,b,,,,0.5
a,Local and Regional,Books,The History of the Death Penalty in Colorado,,1,b,,,,0.5
a,Local and Regional,Books,The History of the Five Indian Nations Depending on the Province of New-York in America,,1,b,,,,0.5
a,Local and Regional,Books,The History of the New York Court of Appeals,,1,b,,,,0.5
a,Local and Regional,Books,The Homestead Strike of 1892,,1,b,,,,0.5
a,Local and Regional,Books,The House on Lemon Street,,1,b,,,,0.5
a,Local and Regional,Books,The Hub's Metropolis,,1,b,,,,0.5
a,Local and Regional,Books,The Hudson,,1,b,,,,0.5
a,Local and Regional,Books,The Improbable Era,,1,b,,,,0.5
a,Local and Regional,Books,The Improbable Life of the Arkansas Democrat,,1,b,,,,0.5
a,Local and Regional,Books,The Indians’ New World,,1,b,,,,0.5
a,Local and Regional,Books,The Inside History of the Carnegie Steel Company,,1,b,,,,0.5
a,Local and Regional,Books,The Island Edge of America,,1,b,,,,0.5
a,Local and Regional,Books,The Jefferson Highway,,1,b,,,,0.5
a,Local and Regional,Books,The Jeffersons at Shadwell,,1,b,,,,0.5
a,Local and Regional,Books,The Jews of Harlem,,1,b,,,,0.5
a,Local and Regional,Books,The Jim Crow Routine,,1,b,,,,0.5
a,Local and Regional,Books,The Journey Abandoned,,1,b,,,,0.5
a,Local and Regional,Books,The Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,The Kentucky African American Encyclopedia,,1,b,,,,0.5
a,Local and Regional,Books,The Kentucky Encyclopedia,,1,b,,,,0.5
a,Local and Regional,Books,The Kentucky River,,1,b,,,,0.5
a,Local and Regional,Books,The Kentucky Thoroughbred,,1,b,,,,0.5
a,Local and Regional,Books,The King of Skid Row,,1,b,,,,0.5
a,Local and Regional,Books,The Ku Klux Klan in the Southwest,,1,b,,,,0.5
a,Local and Regional,Books,The Land of Milk and Uncle Honey,,1,b,,,,0.5
a,Local and Regional,Books,The Land of Saddle-bags,,1,b,,,,0.5
a,Local and Regional,Books,The Land Was Ours,,1,b,,,,0.5
a,Local and Regional,Books,The Land Was Ours,,1,b,,,,0.5
a,Local and Regional,Books,The Last Days of the Rainbelt,,1,b,,,,0.5
a,Local and Regional,Books,The Last Stand of the Pack,,1,b,,,,0.5
a,Local and Regional,Books,The Last Wild Places of Kansas,,1,b,,,,0.5
a,Local and Regional,Books,The Latino Migration Experience in North Carolina,,1,b,,,,0.5
a,Local and Regional,Books,The Legend of the Black Mecca,,1,b,,,,0.5
a,Local and Regional,Books,The Life and Adventures of an Arkansaw Doctor,,1,b,,,,0.5
a,Local and Regional,Books,The Life and Death of the Solid South,,1,b,,,,0.5
a,Local and Regional,Books,The Life and Times of General Andrew Pickens,,1,b,,,,0.5
a,Local and Regional,Books,The Life and Times of Richard J. Hughes,,1,b,,,,0.5
a,Local and Regional,Books,The Life and Work of John C. Campbell,,1,b,,,,0.5
a,Local and Regional,Books,The Little White Schoolhouse,,1,b,,,,0.5
a,Local and Regional,Books,The Long Shadow of Little Rock,,1,b,,,,0.5
a,Local and Regional,Books,The Long Shadow of the Civil War,,1,b,,,,0.5
a,Local and Regional,Books,The Lost Region,,1,b,,,,0.5
a,Local and Regional,Books,The Lost State of Franklin,,1,b,,,,0.5
a,Local and Regional,Books,"The Louisville and Nashville Railroad, 1850-1963",,1,b,,,,0.5
a,Local and Regional,Books,The Lowell Experiment,,1,b,,,,0.5
a,Local and Regional,Books,The Loyal West,,1,b,,,,0.5
a,Local and Regional,Books,The Lure of the North Woods,,1,b,,,,0.5
a,Local and Regional,Books,The Making of a Southern Democracy,,1,b,,,,0.5
a,Local and Regional,Books,The Making of Massive Resistance,,1,b,,,,0.5
a,Local and Regional,Books,The Measure of Our Days,,1,b,,,,0.5
a,Local and Regional,Books,The Mechanics of Optimism,,1,b,,,,0.5
a,Local and Regional,Books,The Medicine of Memory,,1,b,,,,0.5
a,Local and Regional,Books,The Memory of All Ancient Customs,,1,b,,,,0.5
a,Local and Regional,Books,The Mentelles,,1,b,,,,0.5
a,Local and Regional,Books,The Midwest Farmers Daughter,,1,b,,,,0.5
a,Local and Regional,Books,The Minnesota Community,,1,b,,,,0.5
a,Local and Regional,Books,The Missile Next Door,,1,b,,,,0.5
a,Local and Regional,Books,The Mississippi State Sovereignty Commission,,1,b,,,,0.5
a,Local and Regional,Books,"The Mississippi Territory and the Southwest Frontier, 1795-1817",,1,b,,,,0.5
a,Local and Regional,Books,The Money Game in Old New York,,1,b,,,,0.5
a,Local and Regional,Books,The Montana Vigilantes 1863–1870,,1,b,,,,0.5
a,Local and Regional,Books,"The Moravian Springplace Mission to the Cherokees, Abridged Edition",,1,b,,,,0.5
a,Local and Regional,Books,The Mortal Sea,,1,b,,,,0.5
a,Local and Regional,Books,The Murder of Joe White,,1,b,,,,0.5
a,Local and Regional,Books,The Natchez District and the American Revolution,,1,b,,,,0.5
a,Local and Regional,Books,The Nebraska-Kansas Act of 1854,,1,b,,,,0.5
a,Local and Regional,Books,The Negro's Image in the South,,1,b,,,,0.5
a,Local and Regional,Books,The Neighborhood Outfit,,1,b,,,,0.5
a,Local and Regional,Books,The Neighborhoods of Queens,,1,b,,,,0.5
a,Local and Regional,Books,The New Bostonians,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Encyclopedia of Southern Culture,,1,b,,,,0.5
a,Local and Regional,Books,The New Southern University,,1,b,,,,0.5
a,Local and Regional,Books,The New Yorker Theater and Other Scenes from a Life at the Movies,,1,b,,,,0.5
a,Local and Regional,Books,The Notorious John Morrissey,,1,b,,,,0.5
a,Local and Regional,Books,The Nuclear Borderlands,,1,b,,,,0.5
a,Local and Regional,Books,The NYPD's First Fifty Years,,1,b,,,,0.5
a,Local and Regional,Books,The Ohio Frontier,,1,b,,,,0.5
a,Local and Regional,Books,"The Ojibwe Journals of Edmund F. Ely, 1833-1849",,1,b,,,,0.5
a,Local and Regional,Books,The Old Dominion and the New Nation,,1,b,,,,0.5
a,Local and Regional,Books,The Origins of Right to Work,,1,b,,,,0.5
a,Local and Regional,Books,The Other California,,1,b,,,,0.5
a,Local and Regional,Books,The Outsider,,1,b,,,,0.5
a,Local and Regional,Books,The Papers of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,The Papers of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,The Papers of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,The Papers of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,The Papers of Henry Clay,,1,b,,,,0.5
a,Local and Regional,Books,"The Papers of William Penn, Volume 1",,1,b,,,,0.5
a,Local and Regional,Books,"The Papers of William Penn, Volume 2",,1,b,,,,0.5
a,Local and Regional,Books,"The Papers of William Penn, Volume 3",,1,b,,,,0.5
a,Local and Regional,Books,"The Papers of William Penn, Volume 4",,1,b,,,,0.5
a,Local and Regional,Books,"The Papers of William Penn, Volume 5",,1,b,,,,0.5
a,Local and Regional,Books,The Past Is Not Dead,,1,b,,,,0.5
a,Local and Regional,Books,The People's Martyr,,1,b,,,,0.5
a,Local and Regional,Books,The Perfect Square,,1,b,,,,0.5
a,Local and Regional,Books,The Philadelphia Mummers,,1,b,,,,0.5
a,Local and Regional,Books,The Philadelphia Reader,,1,b,,,,0.5
a,Local and Regional,Books,The Place of Stone,,1,b,,,,0.5
a,Local and Regional,Books,The Playful Crowd,,1,b,,,,0.5
a,Local and Regional,Books,The Poco Field,,1,b,,,,0.5
a,Local and Regional,Books,The Political Career of W. Kerr Scott,,1,b,,,,0.5
a,Local and Regional,Books,The Politics of Despair,,1,b,,,,0.5
a,Local and Regional,Books,The Polygamy Question,,1,b,,,,0.5
a,Local and Regional,Books,The Possible South,,1,b,,,,0.5
a,Local and Regional,Books,The Prairie Winnows Out Its Own,,1,b,,,,0.5
a,Local and Regional,Books,The Price of Freedom,,1,b,,,,0.5
a,Local and Regional,Books,"The Progressive Architecture Of Frederick G. Scheibler, Jr",,1,b,,,,0.5
a,Local and Regional,Books,The Public Papers of Governor Bert T. Combs,,1,b,,,,0.5
a,Local and Regional,Books,"The Public Papers of Governor Edward T. Breathitt, 1963-1967",,1,b,,,,0.5
a,Local and Regional,Books,"The Public Papers of Governor Lawrence W. Wetherby, 1950-1955",,1,b,,,,0.5
a,Local and Regional,Books,"The Public Papers of Governor Martha Layne Collins, 1983-1987",,1,b,,,,0.5
a,Local and Regional,Books,"The Public Papers of Governor Simeon Willis, 1943-1947",,1,b,,,,0.5
a,Local and Regional,Books,"The Public Papers of Governor Wendell H. Ford, 1971-1974",,1,b,,,,0.5
a,Local and Regional,Books,The Public Universal Friend,,1,b,,,,0.5
a,Local and Regional,Books,The Puritan Origins of the American Self,,1,b,,,,0.5
a,Local and Regional,Books,The Pursuit of a Dream,,1,b,,,,0.5
a,Local and Regional,Books,The Pursuit of Knowledge,,1,b,,,,0.5
a,Local and Regional,Books,The Radical Middle Class,,1,b,,,,0.5
a,Local and Regional,Books,The Resilience of Southern Identity,,1,b,,,,0.5
a,Local and Regional,Books,The Rest of the Dream,,1,b,,,,0.5
a,Local and Regional,Books,"The Rev. J. W. Loguen, as a Slave and as a Freeman",,1,b,,,,0.5
a,Local and Regional,Books,"The Reverend Jacob Bailey, Maine Loyalist",,1,b,,,,0.5
a,Local and Regional,Books,The Revolution of ’28,,1,b,,,,0.5
a,Local and Regional,Books,The Rhizomatic West,,1,b,,,,0.5
a,Local and Regional,Books,The Rise and Decline of the Redneck Riviera,,1,b,,,,0.5
a,Local and Regional,Books,The Rise of the Chicago Police Department,,1,b,,,,0.5
a,Local and Regional,Books,The Rise of the Midwestern Meat Packing Industry,,1,b,,,,0.5
a,Local and Regional,Books,The Rise of the Urban South,,1,b,,,,0.5
a,Local and Regional,Books,The River Knows Everything,,1,b,,,,0.5
a,Local and Regional,Books,The Road to Chinese Exclusion,,1,b,,,,0.5
a,Local and Regional,Books,The Road to Independence,,1,b,,,,0.5
