•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,American History Books,Local and Regional,Uncle Will of Wildwood,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Cities in the Commonwealth,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Schools for All,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Industrialization and Southern Society, 1877-1984",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky Quilts and Their Makers,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Rest of the Dream,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Appalachia in the Sixties,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A History of the Hemp Industry in Kentucky,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Absentee Landowning and Exploitation in West Virginia, 1760-1920",,0.5,b,,,,0.5
a,American History Books,Local and Regional,The South and the New Deal,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Appalachian Photographs of Earl Palmer,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Antislavery Movement in Kentucky,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Black Liberation in Kentucky,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Kentucky River,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Big Sandy,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Black Southerners, 1619-1869",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Blacks in Appalachia,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Breckinridge,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The County in Kentucky History,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Urban South,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky Fighting Men,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Green River of Kentucky,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Rise of the Urban South,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Frontier Mission,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Little White Schoolhouse,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Organizing the Breathless,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"This Land, This South",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Yellow Fever and Public Health in the New South,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Civil War Guerrilla,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Divided Dominion,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Westward into Kentucky,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Sexual Reckonings,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Tangierman's Lament,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky Weather,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Journey on the James,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Longing for the Bomb,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Claiming the Oriental Gateway,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Carolina in Crisis,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Jim Crow Routine,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Southern Water, Southern Power",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Carolina Israelite,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The American South and the Vietnam War,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Crafting Lives,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Strange History of the American Quadroon,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Lynched,,0.5,b,,,,0.5
a,American History Books,Local and Regional,From Brown to Meredith,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Greater than Equal,,0.5,b,,,,0.5
a,American History Books,Local and Regional,William Friday,,0.5,b,,,,0.5
a,American History Books,Local and Regional,North Carolina's Hurricane History,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Carolina Backcountry on the Eve of the Revolution,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The History and Present State of Virginia,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Josephus Daniels,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Chained in Silence,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Family Bonds,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Crescent City Girls,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Claiming the Pen,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Race Harmony and Black Progress,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Hammer and Hoe,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Joe T. Patterson and the White South's Dilemma,,0.5,b,,,,0.5
a,American History Books,Local and Regional,North Carolina Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Georgia Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Tennessee Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Virginia Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Jekyll Island's Early Years,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Short Life of Free Georgia,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Heading South to Teach,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Charleston in Black and White,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Home Rule,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Wilmington Ten,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Making of Massive Resistance,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Intellectual Manhood,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Planning Paradise,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Slavery and Freedom in Savannah,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Architecture of Middle Georgia,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Ku-Klux,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Corazón de Dixie,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky's Natural Heritage,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Reconstruction's Ragged Edge,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Refugee from His Race,,0.5,b,,,,0.5
a,American History Books,Local and Regional,No Mercy Here,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Ashley Cooper Plan,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Sacred Mirror,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Five George Masons,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Golden Weed,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Beyond Integration,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Aiming for Pensacola,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Right to Revolt,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Story of French New Orleans,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Possible South,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Land Was Ours,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Rights Remembered,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Shenandoah,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"The Battle of Petersburg, June 15-18, 1864",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Choctaw Resurgence in Mississippi,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Bootleggers and Borders,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Manassas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Yuchi Indian Histories Before the Removal Era,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Becoming Melungeon,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Katie Gale,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"The Moravian Springplace Mission to the Cherokees, Abridged Edition",,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Yamasee War,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Mapping the Mississippian Shatter Zone,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Citizens More than Soldiers,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Coastal Encounters,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Ancestral Mounds,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky Rebel Town,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Luminous Brotherhood,,0.5,b,,,,0.5
a,American History Books,Local and Regional,You Can’t Eat Freedom,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kentucky and the Great War,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Family of Earth,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Virginia Women,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Tough Little Patch of History,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Anti-Catholicism in Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Civil War Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Defining Moments,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Distinguishing the Righteous from the Roguish,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Arkansas, 1800-1860",,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Arkansas in Modern America, 1930–1999",,0.5,b,,,,0.5
a,American History Books,Local and Regional,During Wind and Rain,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Kaleidoscope,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Stories of Survival,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"United States District Courts and Judges of Arkansas, 1836–1960",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Slavery and Secession in Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Things You Need to Hear,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Arkansas Delta,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Boy from Altheimer,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Waiting for the Cemetery Vote,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Long Shadow of Little Rock,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Statesmen, Scoundrels, and Eccentrics",,0.5,b,,,,0.5
a,American History Books,Local and Regional,With Fire and Sword,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Rumble of a Distant Drum,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Rift in the Clouds,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Muzzled Oxen,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Unvarnished Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Homefront Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Encyclopedia of Arkansas Music,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Hangin' Times in Fort Smith,,0.5,b,,,,0.5
a,American History Books,Local and Regional,This Day We Marched Again,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Natural State Notables,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Arkansas Godfather,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Arkansas Women and the Right to Vote,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Pfeiffer Country,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Arkansas in Ink,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Back Yonder,,0.5,b,,,,0.5
a,American History Books,Local and Regional,I Do Wish This Cruel War Was Over,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Hot Springs,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Thrilling Narrative,,0.5,b,,,,0.5
a,American History Books,Local and Regional,An Epitaph for Little Rock,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Arkansas and the New South, 1874–1929",,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Documentary History of Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Race, Politics, and Memory",,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Improbable Life of the Arkansas Democrat,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Pictorial History of Arkansas's Old State House,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Aaron Henry of Mississippi,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Secret Trust of Aspasia Cruvellier Mirault,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Architects of Little Rock,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Bearing Witness,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Beyond Little Rock,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Fiat Flux,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Ruled by Race,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Defining the Delta,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Place Apart,,0.5,b,,,,0.5
a,American History Books,Local and Regional,First Amendment Studies in Arkansas,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Exceptional Mountains,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Corinth 1862,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Willis Duke Weatherford,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Horace Holley,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Julius Chambers,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Catherine Spalding, SCN",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Writing the Legal Record,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Reforming New Orleans,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Never Seen the Moon,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Womenfolks,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Down on Mahans Creek,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Tabernacle of Hate,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"We Had Sneakers, They Had Guns",,0.5,b,,,,0.5
a,American History Books,Local and Regional,Naufragios,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Life and Work of John C. Campbell,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Civil Rights, Culture Wars",,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Resilience of Southern Identity,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Monuments to Absence,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Discovering the South,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Life and Times of General Andrew Pickens,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Making Gullah,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Please Forward,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Dooleys of Richmond,,0.5,b,,,,0.5
